OU_NAME,TOTAL_AMOUNT_USD,Season Split Year Grouping,Season Split Sort,Fiscal Year
DAKINE EQUIPMENT LLC. (OU),45.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),45.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),45.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),45.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),28.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),28.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),28.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),28.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),28.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),28.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),28.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),22.75,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),33.25,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),17.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),17.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),3.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),7.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),0.00,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),3.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),3.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),1.75,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),3.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),3.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),29.75,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),7.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),5.25,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),1.75,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),3.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),3.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),1.75,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),15.75,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),22.75,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),22.75,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),22.75,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),7.70,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),14.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),28.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),14.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),15.75,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),24.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),12.25,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),15.75,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),17.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),56.12,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),17.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),24.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),24.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),17.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),17.50,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),15.75,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),22.75,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),22.75,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),8.05,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),11.55,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),11.55,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),21.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),14.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),15.75,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),15.75,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),35.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),22.75,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),14.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),14.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),14.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),21.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),21.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),21.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),21.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),21.00,2020,001,2021
DAKINE EQUIPMENT LLC. (OU),224.48,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),112.24,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),168.36,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),112.24,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),56.12,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),224.48,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),140.30,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),224.48,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),112.24,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),56.12,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),140.30,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),56.12,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),84.18,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),112.24,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),168.36,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),0.00,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),0.00,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),69.00,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),0.00,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),46.00,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),46.00,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),0.00,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),86.48,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),86.48,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),172.96,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),86.48,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),86.48,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),172.96,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),86.48,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),0.00,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),0.00,2025,016,2026
DAKINE EQUIPMENT LLC. (OU),37.20,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),93.01,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),46.51,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),55.81,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),55.81,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),37.20,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),37.20,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),37.20,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),51.17,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),37.20,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),34.11,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),17.06,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),51.17,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),34.11,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),17.06,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),34.11,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),17.06,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),34.11,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),55.81,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),55.81,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),51.17,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),17.06,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),51.17,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),37.20,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),37.20,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),27.91,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),41.87,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),13.96,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),41.87,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),27.91,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),13.96,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),27.91,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),27.91,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),37.20,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),18.60,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),31.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),37.20,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),15.50,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),31.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),31.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),83.60,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),41.80,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),83.60,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),41.80,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),83.60,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),52.26,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),47.50,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),37.06,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),52.26,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),71.26,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),52.26,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),71.26,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),43.70,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),52.26,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),81.70,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),87.40,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),63.66,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),64.60,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),302.10,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),51.30,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),51.30,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),68.40,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),68.40,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),74.10,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),302.10,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),302.10,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),290.70,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),290.70,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),193.80,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),193.80,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),239.40,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),83.60,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),33.26,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),64.60,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),152.96,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),125.40,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),33.26,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),20.90,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),20.90,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),20.90,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),20.90,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),20.90,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),52.26,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),33.26,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),33.26,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),33.26,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),52.26,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),52.26,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),45.60,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),45.60,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),45.60,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),63.66,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),41.80,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),41.80,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),279.30,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),359.10,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),41.80,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),52.26,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),172.44,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),736.40,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),368.20,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),513.20,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),302.70,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),449.64,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),449.64,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),"1,157.40",2026,017,2026
DAKINE EQUIPMENT LLC. (OU),634.70,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),328.08,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),471.80,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),320.04,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),212.10,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),636.30,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),471.80,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),235.90,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),302.70,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),145.50,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),626.60,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),449.64,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),449.64,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),552.30,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),214.80,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),"1,786.40",2026,017,2026
DAKINE EQUIPMENT LLC. (OU),402.40,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),399.10,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),529.80,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),944.28,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),485.28,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),342.04,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),342.04,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),208.20,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),174.80,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),174.80,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),212.10,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),205.90,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),237.80,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),174.80,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),183.20,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),205.90,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),212.10,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),424.20,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),235.90,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),302.70,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),"5,564.16",2025,016,2026
DAKINE EQUIPMENT LLC. (OU),"5,564.16",2025,016,2026
DAKINE EQUIPMENT LLC. (OU),"4,901.76",2025,016,2026
DAKINE EQUIPMENT LLC. (OU),"4,901.76",2025,016,2026
DAKINE EQUIPMENT LLC. (OU),"4,901.76",2025,016,2026
DAKINE EQUIPMENT LLC. (OU),"4,901.76",2025,016,2026
DAKINE EQUIPMENT LLC. (OU),"4,901.76",2025,016,2026
DAKINE EQUIPMENT LLC. (OU),"4,901.76",2025,016,2026
DAKINE EQUIPMENT LLC. (OU),"4,901.76",2025,016,2026
DAKINE EQUIPMENT LLC. (OU),"4,901.76",2025,016,2026
DAKINE EQUIPMENT LLC. (OU),"4,901.76",2025,016,2026
DAKINE EQUIPMENT LLC. (OU),"4,901.76",2025,016,2026
DAKINE EQUIPMENT LLC. (OU),22.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),136.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),171.60,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),22.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),72.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),72.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),72.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),72.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),72.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),"1,200.00",2026,017,2026
DAKINE EQUIPMENT LLC. (OU),"1,200.00",2026,017,2026
DAKINE EQUIPMENT LLC. (OU),"1,200.00",2026,017,2026
DAKINE EQUIPMENT LLC. (OU),"1,200.00",2026,017,2026
DAKINE EQUIPMENT LLC. (OU),"1,200.00",2026,017,2026
DAKINE EQUIPMENT LLC. (OU),"1,376.00",2026,017,2026
DAKINE EQUIPMENT LLC. (OU),600.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),"1,376.00",2026,017,2026
DAKINE EQUIPMENT LLC. (OU),"1,376.00",2026,017,2026
DAKINE EQUIPMENT LLC. (OU),"1,376.00",2026,017,2026
DAKINE EQUIPMENT LLC. (OU),"1,376.00",2026,017,2026
DAKINE EQUIPMENT LLC. (OU),140.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),140.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),140.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),160.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),160.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),160.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),160.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),160.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),160.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),24.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),160.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),160.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),56.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),56.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),56.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),56.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),56.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),140.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),140.00,2026,017,2026
DAKINE EQUIPMENT LLC. (OU),140.00,2026,017,2026
ALPINE OUTFITTERS INC. (OU),450.00,2020,001,2021
ALPINE OUTFITTERS INC. (OU),380.00,2020,001,2021
ALPINE OUTFITTERS INC. (OU),520.00,2020,001,2021
ALPINE OUTFITTERS INC. (OU),290.00,2020,001,2021
ALPINE OUTFITTERS INC. (OU),610.00,2020,001,2021
ALPINE OUTFITTERS INC. (OU),175.00,2020,001,2021
ALPINE OUTFITTERS INC. (OU),340.00,2020,001,2021
ALPINE OUTFITTERS INC. (OU),425.00,2020,001,2021
ALPINE OUTFITTERS INC. (OU),560.00,2025,016,2026
ALPINE OUTFITTERS INC. (OU),720.00,2025,016,2026
ALPINE OUTFITTERS INC. (OU),490.00,2025,016,2026
ALPINE OUTFITTERS INC. (OU),830.00,2025,016,2026
ALPINE OUTFITTERS INC. (OU),610.00,2026,017,2026
ALPINE OUTFITTERS INC. (OU),780.00,2026,017,2026
ALPINE OUTFITTERS INC. (OU),540.00,2026,017,2026
ALPINE OUTFITTERS INC. (OU),920.00,2026,017,2026
ALPINE OUTFITTERS INC. (OU),430.00,2026,017,2026
ALPINE OUTFITTERS INC. (OU),695.00,2026,017,2026
PACIFIC TRAIL GEAR CO. (OU),820.00,2020,001,2021
PACIFIC TRAIL GEAR CO. (OU),950.00,2020,001,2021
PACIFIC TRAIL GEAR CO. (OU),770.00,2020,001,2021
PACIFIC TRAIL GEAR CO. (OU),680.00,2020,001,2021
PACIFIC TRAIL GEAR CO. (OU),890.00,2020,001,2021
PACIFIC TRAIL GEAR CO. (OU),"1,100.00",2020,001,2021
PACIFIC TRAIL GEAR CO. (OU),540.00,2020,001,2021
PACIFIC TRAIL GEAR CO. (OU),730.00,2020,001,2021
PACIFIC TRAIL GEAR CO. (OU),960.00,2020,001,2021
PACIFIC TRAIL GEAR CO. (OU),410.00,2025,016,2026
PACIFIC TRAIL GEAR CO. (OU),325.00,2025,016,2026
PACIFIC TRAIL GEAR CO. (OU),280.00,2025,016,2026
PACIFIC TRAIL GEAR CO. (OU),190.00,2026,017,2026
PACIFIC TRAIL GEAR CO. (OU),250.00,2026,017,2026
PACIFIC TRAIL GEAR CO. (OU),310.00,2026,017,2026
PACIFIC TRAIL GEAR CO. (OU),175.00,2026,017,2026
PACIFIC TRAIL GEAR CO. (OU),220.00,2026,017,2026
SUMMIT BRANDS LLC. (OU),150.00,2020,001,2021
SUMMIT BRANDS LLC. (OU),200.00,2020,001,2021
SUMMIT BRANDS LLC. (OU),175.00,2020,001,2021
SUMMIT BRANDS LLC. (OU),130.00,2020,001,2021
SUMMIT BRANDS LLC. (OU),220.00,2020,001,2021
SUMMIT BRANDS LLC. (OU),310.00,2025,016,2026
SUMMIT BRANDS LLC. (OU),420.00,2025,016,2026
SUMMIT BRANDS LLC. (OU),380.00,2025,016,2026
SUMMIT BRANDS LLC. (OU),450.00,2026,017,2026
SUMMIT BRANDS LLC. (OU),510.00,2026,017,2026
SUMMIT BRANDS LLC. (OU),390.00,2026,017,2026
SUMMIT BRANDS LLC. (OU),480.00,2026,017,2026
SUMMIT BRANDS LLC. (OU),560.00,2026,017,2026
RIDGELINE SPORTS GROUP (OU),95.00,2020,001,2021
RIDGELINE SPORTS GROUP (OU),110.00,2020,001,2021
RIDGELINE SPORTS GROUP (OU),85.00,2020,001,2021
RIDGELINE SPORTS GROUP (OU),120.00,2025,016,2026
RIDGELINE SPORTS GROUP (OU),140.00,2025,016,2026
RIDGELINE SPORTS GROUP (OU),200.00,2026,017,2026
RIDGELINE SPORTS GROUP (OU),175.00,2026,017,2026
RIDGELINE SPORTS GROUP (OU),160.00,2026,017,2026
RIDGELINE SPORTS GROUP (OU),130.00,2026,017,2026
